LATITUDE,LONGITUDE,ACCLOC,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140
43.795445,-79.41939,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,50.0,50.0
43.652892,-79.406253,,Other,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.816245,-79.31449,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minor,Normal,0,0,1,0,0,0,0,Yes,0,1,1,0,0,116.0,116.0
43.665345,-79.41649,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,1,0,0,0,0,,1,1,0,0,0,95.0,95.0
43.816245,-79.31449,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,1,0,0,116.0,116.0
43.655145,-79.43359,At Intersection,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,83.0,83.0
43.655145,-79.43359,At Intersection,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,83.0,83.0
43.665345,-79.41649,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,1,0,1,0,0,0,0,,1,1,0,0,0,95.0,95.0
43.795445,-79.41939,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,50.0,50.0
43.816245,-79.31449,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,Yes,0,1,1,0,0,116.0,116.0
43.709145,-79.38619,,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,0,0,0,0,0,99.0,99.0
43.816245,-79.31449,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,Yes,0,1,1,0,0,116.0,116.0
43.714645,-79.33529,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,44.0,44.0
43.709145,-79.38619,,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,Major,Normal,0,0,1,0,0,0,0,,0,0,0,0,0,99.0,99.0
43.816245,-79.31449,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,Yes,0,1,1,0,0,116.0,116.0
43.777056,-79.347858,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,47.0,47.0
43.714645,-79.33529,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,45 to 49,Major,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,44.0,44.0
43.816245,-79.31449,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,1,0,0,116.0,116.0
43.709145,-79.38619,,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,Normal,0,0,1,0,0,0,0,,0,0,0,0,0,99.0,99.0
43.777056,-79.347858,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,47.0,47.0
43.714645,-79.33529,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,44.0,44.0
43.626545,-79.50149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,Major,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,16.0,16.0
43.763445,-79.29139,At Intersection,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,119.0,119.0
43.658145,-79.37239,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,73.0,73.0
43.699945,-79.40409,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,0,1,0,0,0,100.0,100.0
43.626545,-79.50149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,16.0,16.0
43.763445,-79.29139,At Intersection,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,119.0,119.0
43.842745,-79.22479,,Clear,Dark,Wet,Fatal,Approaching,Driver,50 to 54,Fatal,Unknown,0,0,1,0,0,0,0,,0,0,0,0,0,144.0,131.0
43.658145,-79.37239,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,73.0,73.0
43.699945,-79.40409,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,100.0,100.0
43.663745,-79.49039,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Inattentive,1,0,1,0,0,0,0,,0,0,0,0,0,89.0,89.0
43.842745,-79.22479,,Clear,Dark,Wet,Fatal,Approaching,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,0,0,0,0,144.0,131.0
43.626545,-79.50149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,16.0,16.0
43.842745,-79.22479,,Clear,Dark,Wet,Fatal,Approaching,Driver,35 to 39,Major,Normal,0,0,1,0,0,0,0,,0,0,0,0,0,144.0,131.0
43.699945,-79.40409,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,100.0,100.0
43.663945,-79.45049,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,171.0,93.0
43.663745,-79.49039,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,89.0,89.0
43.671145,-79.29429,,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,63.0,63.0
43.657845,-79.47909,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,88.0,88.0
43.663945,-79.45049,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,171.0,93.0
43.626545,-79.50149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,16.0,16.0
43.651496,-79.362697,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Minimal,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,166.0,77.0
43.671145,-79.29429,,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,63.0,63.0
43.657845,-79.47909,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,88.0,88.0
43.648345,-79.48569,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,25 to 29,Major,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,87.0,87.0
43.651496,-79.362697,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,166.0,77.0
43.808945,-79.35899,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,Normal,0,1,1,0,0,0,0,,0,1,0,0,0,48.0,48.0
43.665145,-79.41129,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,95.0,95.0
43.686745,-79.59559,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,1.0,1.0
43.648345,-79.48569,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,15 to 19,None,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,87.0,87.0
43.651496,-79.362697,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Other Property Owner,unknown,,,0,0,1,0,0,0,0,,0,1,1,0,0,166.0,77.0
43.686745,-79.59559,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,1.0,1.0
43.665145,-79.41129,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,95.0,95.0
43.808945,-79.35899,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,,0,1,1,0,0,0,0,,0,1,0,0,0,48.0,48.0
43.651496,-79.362697,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Other Property Owner,unknown,,,0,0,1,0,0,0,0,,0,1,1,0,0,166.0,77.0
43.752745,-79.32639,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,Inattentive,0,1,1,0,0,0,0,,0,0,0,0,0,149.0,45.0
43.835745,-79.18299,,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,0,1,0,0,0,144.0,131.0
43.774945,-79.40429,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,None,Had Been Drinking,0,0,1,0,0,0,0,Yes,0,1,0,0,0,152.0,51.0
43.731545,-79.22519,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,123.0,123.0
43.721445,-79.55809,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,None,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,5.0,5.0
43.731545,-79.22519,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,123.0,123.0
43.835745,-79.18299,,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,45 to 49,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,144.0,131.0
43.752745,-79.32639,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,149.0,45.0
43.774945,-79.40429,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minimal,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,152.0,51.0
43.721445,-79.55809,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,None,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,5.0,5.0
43.735945,-79.26949,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,125.0,125.0
43.835745,-79.18299,,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,50 to 54,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,144.0,131.0
43.683245,-79.45599,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,5 to 9,Major,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,109.0,109.0
43.774945,-79.40429,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Major,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,152.0,51.0
43.721445,-79.55809,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Passenger,10 to 14,None,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,5.0,5.0
43.735945,-79.26949,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,5 to 9,None,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,125.0,125.0
43.735945,-79.26949,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,125.0,125.0
43.735945,-79.26949,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,0 to 4,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,125.0,125.0
43.735945,-79.26949,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Major,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,125.0,125.0
43.735945,-79.26949,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,125.0,125.0
43.682345,-79.34609,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,1,1,0,0,0,66.0,66.0
43.682345,-79.34609,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,Fatigue,0,0,1,0,0,0,0,,1,1,0,0,0,66.0,66.0
43.682345,-79.34609,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,1,1,0,0,0,66.0,66.0
43.682345,-79.34609,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Minimal,Normal,0,0,1,0,0,0,0,,1,1,0,0,0,66.0,66.0
43.682345,-79.34609,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Other Property Owner,unknown,None,,0,0,1,0,0,0,0,,1,1,0,0,0,66.0,66.0
43.682345,-79.34609,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Other Property Owner,unknown,None,,0,0,1,0,0,0,0,,1,1,0,0,0,66.0,66.0
43.712545,-79.30039,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,54.0,54.0
43.712545,-79.30039,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,1,0,1,0,0,0,0,,0,1,0,0,0,54.0,54.0
43.712545,-79.30039,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,54.0,54.0
43.688345,-79.48289,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,1,1,1,0,0,110.0,110.0
43.688345,-79.48289,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,Normal,0,0,1,0,0,0,0,,1,1,1,0,0,110.0,110.0
43.688345,-79.48289,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Minor,Normal,0,0,1,0,0,0,0,,1,1,1,0,0,110.0,110.0
43.688345,-79.48289,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,Normal,0,0,1,0,0,0,0,,1,1,1,0,0,110.0,110.0
43.688345,-79.48289,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minor,Normal,0,0,1,0,0,0,0,,1,1,1,0,0,110.0,110.0
43.688345,-79.48289,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Major,Unknown,0,0,1,0,0,0,0,,1,1,1,0,0,110.0,110.0
43.687345,-79.34469,At Intersection,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,,1,0,1,0,0,0,0,,0,1,0,0,0,59.0,59.0
43.687345,-79.34469,At Intersection,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,1,0,0,0,59.0,59.0
43.687345,-79.34469,At Intersection,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,50 to 54,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,59.0,59.0
43.725545,-79.56009,,Snow,Daylight,Slush,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,Unknown,0,0,1,0,0,0,0,,1,1,0,0,0,4.0,4.0
43.725545,-79.56009,,Snow,Daylight,Slush,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,0,0,1,0,0,0,0,,1,1,0,0,0,4.0,4.0
43.662545,-79.42979,,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,1,0,0,0,172.0,93.0
43.662545,-79.42979,,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Had Been Drinking,1,0,1,0,0,0,0,,0,1,0,0,0,172.0,93.0
43.662545,-79.42979,,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,172.0,93.0
43.713045,-79.36719,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,56.0,56.0
43.713045,-79.36719,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,56.0,56.0
43.638245,-79.43109,,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,40 to 44,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,85.0,85.0
43.638245,-79.43109,,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,35 to 39,None,Other,0,0,1,0,0,0,0,Yes,1,1,0,0,0,85.0,85.0
43.808145,-79.21999,,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,0,0,0,0,145.0,132.0
43.808145,-79.21999,,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,Inattentive,1,0,1,0,0,0,0,,0,0,0,0,0,145.0,132.0
43.808145,-79.21999,,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,145.0,132.0
43.740545,-79.43479,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,38.0,38.0
43.740545,-79.43479,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,38.0,38.0
43.628045,-79.55889,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,,0,1,1,0,0,159.0,12.0
43.628045,-79.55889,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,159.0,12.0
43.628045,-79.55889,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,Inattentive,0,0,1,0,0,0,0,,0,1,1,0,0,159.0,12.0
43.693745,-79.42259,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,101.0,101.0
43.693745,-79.42259,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,101.0,101.0
43.666045,-79.58769,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,1,0,1,0,0,0,0,,0,0,0,0,0,11.0,11.0
43.666045,-79.58769,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,11.0,11.0
43.666045,-79.58769,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,11.0,11.0
43.671845,-79.39539,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,1,0,0,0,95.0,95.0
43.671845,-79.39539,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,95.0,95.0
43.671845,-79.39539,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,95.0,95.0
43.650445,-79.43979,,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,83.0,83.0
43.650445,-79.43979,,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,None,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,83.0,83.0
43.650445,-79.43979,,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minimal,Unknown,0,0,1,0,0,0,0,Yes,1,1,0,0,0,83.0,83.0
43.650445,-79.43979,,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,83.0,83.0
43.650445,-79.43979,,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,83.0,83.0
43.655345,-79.35519,,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,73.0,73.0
43.655345,-79.35519,,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,73.0,73.0
43.655345,-79.35519,,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,73.0,73.0
43.655345,-79.35519,,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,73.0,73.0
43.655345,-79.35519,,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,73.0,73.0
43.655345,-79.35519,,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,73.0,73.0
43.717145,-79.58259,,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,1,1,0,0,0,1.0,1.0
43.717145,-79.58259,,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,Inattentive,1,0,1,0,0,0,0,,1,1,0,0,0,1.0,1.0
43.717145,-79.58259,,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,,1,0,1,0,0,0,0,,1,1,0,0,0,1.0,1.0
43.659545,-79.34669,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,70.0,70.0
43.659545,-79.34669,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,70.0,70.0
43.770645,-79.18689,,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,0,1,0,0,0,1,0,,0,1,0,0,0,136.0,136.0
43.770645,-79.18689,,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Inattentive,0,1,0,0,0,1,0,,0,1,0,0,0,136.0,136.0
43.770645,-79.18689,,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,,0,1,0,0,0,1,0,,0,1,0,0,0,136.0,136.0
43.666645,-79.58739,,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,55 to 59,Major,Unknown,0,0,1,0,0,0,0,,0,0,0,0,0,11.0,11.0
43.688645,-79.35279,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Inattentive,0,1,1,0,0,0,0,,0,0,0,0,0,57.0,57.0
43.688645,-79.35279,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,80 to 84,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,57.0,57.0
43.636545,-79.47509,,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,None,,1,0,1,0,0,0,0,,0,0,0,0,0,87.0,87.0
43.636545,-79.47509,,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,87.0,87.0
43.636545,-79.47509,,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,87.0,87.0
